faceit_nickname,faceit_player_id,match_id,game_id,finished_at,started_at,competition_name,match_type,game_mode,max_players,teams_size
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-6c0f5fea-fe86-4b50-848d-f890403cf5b7,cs2,1777502006,1777500310,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-75a45efe-5dde-4431-a674-e32df48b16c7,cs2,1777497164,1777494547,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-fbab859b-a689-4a35-acc8-f059337474ee,cs2,1777492245,1777490920,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-fe16ac7f-0358-4209-a107-d32ab313a825,cs2,1777490690,1777488709,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-b5933574-5646-4d15-9b97-f9569ff7b15c,cs2,1777488503,1777486061,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-c6db45e9-a0a0-4b3e-ab66-c0ccdbed13a5,cs2,1777485737,1777483760,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-b7ecc071-591e-4fa7-a8f9-8d935464cd06,cs2,1777404583,1777402031,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-41fed44a-f3ce-4155-9258-99267153a4be,cs2,1777329106,1777326806,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-678a2380-b9e0-47d4-a750-fb67cf79e984,cs2,1777326595,1777324520,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-b966dfc2-0c10-41a9-8b8e-373d2bf411c4,cs2,1777321641,1777319301,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-8940a862-d561-4316-9b98-0b516c96000d,cs2,1777318529,1777315883,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-377b25e6-edac-4c9b-82a3-317ee008869c,cs2,1777314351,1777312138,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-5ae52663-dd7e-4ea3-8695-a1b5f0e3137d,cs2,1777154511,1777152278,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-da5fe76c-bbd7-4215-9cc4-c3bac72e7a26,cs2,1777151810,1777150138,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-6f195e2b-b1d5-4250-9611-dd4882e868d2,cs2,1777123419,1777121029,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-ec7d84c5-851f-4540-b5e2-49560ac9127b,cs2,1777120605,1777118057,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-f8e9d239-494d-4928-8169-aa8cc45ef9fa,cs2,1777117523,1777115346,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-aae74574-b50f-4fee-b6a1-adfed6009c41,cs2,1777079839,1777078070,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-c0879808-84ff-4e0a-8fe4-f8c43d52ceca,cs2,1777077653,1777075579,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-e7a0d8e9-c5be-4a54-850b-dc1067a88125,cs2,1777075241,1777073277,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-cdd553be-3662-403e-84a2-cbf57fed4372,cs2,1777072917,1777070535,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-2bca7ea4-f846-4f5d-9a0b-83c58a7450bf,cs2,1777069683,1777067532,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-b5b61a32-e712-4c0f-ad14-52d466a5ceec,cs2,1777066595,1777064330,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-2c8e7e07-acfe-452d-8879-bb5efc78ac59,cs2,1777057143,1777055222,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-ce708f49-f861-4de3-9bb1-68f10593a166,cs2,1777054324,1777051555,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-bab1ac82-134c-48a7-91b6-b22409ca8f50,cs2,1777051242,1777049380,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-f269e238-2830-4a38-94d5-9303bad89658,cs2,1776977878,1776974890,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-aa0a39c6-8b46-47bb-b830-5874238e0bee,cs2,1776888872,1776886186,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-d852e18a-6fe7-423f-a972-1968a32190ce,cs2,1776872382,1776870132,Europe 5v5 Queue,,5v5,10,5
dudaaaaaaaaa,cfd4e8ab-8b55-4e70-99d3-29aee35e9324,1-34d5cf6e-4a33-4cff-ac3a-0782870e7111,cs2,1776869517,1776867085,Europe 5v5 Queue,,5v5,10,5
Humildera,d7879b1e-6a76-4484-8265-2866c36679a4,1-fe173c42-70dc-489e-be34-6e7708c8e895,cs2,1778713465,1778710834,Europe 5v5 Queue,,5v5,10,5
Humildera,d7879b1e-6a76-4484-8265-2866c36679a4,1-a98adeb6-5baa-4ef0-8638-84a1c81917d3,cs2,1778710610,1778708055,Europe 5v5 Queue,,5v5,10,5
Humildera,d7879b1e-6a76-4484-8265-2866c36679a4,1-7e8a5b58-2869-479b-9ed8-1c9529b3b3f9,cs2,1778707087,1778704239,Europe 5v5 Queue,,5v5,10,5
Humildera,d7879b1e-6a76-4484-8265-2866c36679a4,1-7e62cb9b-b449-49ce-b4e5-3b3617f87f9c,cs2,1778703821,1778701236,Europe 5v5 Queue,,5v5,10,5
Humildera,d7879b1e-6a76-4484-8265-2866c36679a4,1-55acffd6-c7e1-4e80-b18b-cfa97ea4d0d8,cs2,1778450812,1778448503,Europe 5v5 Queue,,5v5,10,5
Humildera,d7879b1e-6a76-4484-8265-2866c36679a4,1-649abde1-ded9-4bf4-a995-93f62b351136,cs2,1778448302,1778445803,Europe 5v5 Queue,,5v5,10,5
Humildera,d7879b1e-6a76-4484-8265-2866c36679a4,1-0c5d63d8-73b5-4b03-bf6e-bf7bcce0f836,cs2,1778444755,1778441185,Europe 5v5 Queue,,5v5,10,5
Humildera,d7879b1e-6a76-4484-8265-2866c36679a4,1-2d8c7ad3-85a4-4907-b531-2040a4f07c61,cs2,1778440743,1778438033,Europe 5v5 Queue,,5v5,10,5
Humildera,d7879b1e-6a76-4484-8265-2866c36679a4,1-4dad9e02-a492-4456-9f99-0e36563dcaab,cs2,1778374388,1778371036,Europe 5v5 Queue,,5v5,10,5
Humildera,d7879b1e-6a76-4484-8265-2866c36679a4,1-d22b06eb-38f9-4d34-8585-187f682106af,cs2,1778370141,1778367872,Europe 5v5 Queue,,5v5,10,5
Humildera,d7879b1e-6a76-4484-8265-2866c36679a4,1-aec36fb5-1dfc-43aa-9c43-3e29de078cd5,cs2,1778367169,1778364697,Europe 5v5 Queue,,5v5,10,5
Humildera,d7879b1e-6a76-4484-8265-2866c36679a4,1-88019da2-22f9-46d3-a68f-c2bf4b4cbf00,cs2,1778020675,1778017966,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-17b7fcf0-ad93-44c0-ab36-cd1b6f874ce8,cs2,1778672361,1778670687,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-8a6fa426-32e7-4db7-af72-de7c4933e850,cs2,1778592432,1778589565,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-bfe2aa5b-a670-4346-b1f0-44eac496d360,cs2,1778588979,1778586781,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-1487b798-dc31-4e29-ac1c-6546607be97c,cs2,1778586232,1778584243,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-a9d0cf4c-2865-4028-8e7b-0f9bec0a149b,cs2,1778583847,1778581734,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-e124a711-981a-4afc-9188-43a9e8a43b06,cs2,1778581355,1778579436,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-2dda8ef9-10a5-4835-aad8-17f1f4e38f57,cs2,1778546011,1778543623,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-c73e08b1-3dbb-40be-a2e0-5711412d6063,cs2,1778543056,1778541451,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-5cca9251-0f54-49a0-a150-5ad58d772c40,cs2,1778541078,1778539289,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-aec3c376-e23b-4cdb-80cf-e3639331e5ed,cs2,1778538244,1778535550,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-0262a3c2-e562-47e9-bc20-7bc4f31b4d17,cs2,1778531541,1778529284,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-a751d64f-b2ce-4402-951d-811a0096456b,cs2,1778506494,1778503297,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-16c75a90-84f1-4e0e-b0ba-2c94cd94d2ea,cs2,1778502484,1778500530,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-5062554a-df5f-46b1-a6c7-40c6dcf41339,cs2,1778361830,1778359663,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-3d61d6c2-8de1-42b8-8cb8-3dc2b87be6f1,cs2,1778359263,1778357477,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-7f6c7a8f-b309-42b2-aa10-7c7efd1e7d4f,cs2,1778350071,1778347235,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-7eaaeac5-0625-4cdf-b865-8d2f311acb7f,cs2,1778346888,1778345094,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-7122474b-c64e-4c5b-bebe-083d376076e4,cs2,1778344282,1778341835,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-e93bea4b-7b3b-4ac0-b9c4-fddafb74fdf8,cs2,1778341311,1778338847,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-d05201f3-c71b-4521-bdab-3a94a5bf0cbc,cs2,1778336847,1778335066,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-ce187611-445b-451e-9cc2-33a001088d12,cs2,1778334450,1778332713,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-fee8703e-a4d1-42c2-bfa5-a22c0e98d110,cs2,1778274499,1778272232,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-198b7da8-f370-479c-aa4d-c32ad04e99ea,cs2,1778271419,1778268810,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-d7179601-f0f9-464b-9bd0-4c980b83a971,cs2,1778267251,1778265277,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-94afd6c8-cfad-4982-b4b0-938ec70f384b,cs2,1778264384,1778262741,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-1cbd217a-4bcf-44d2-84a0-e1d3cc1d34f2,cs2,1778262203,1778258370,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-f50a1054-500e-4dc6-8baa-94c6bde9b1de,cs2,1778252176,1778249260,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-b1d6702c-a89e-4ee1-adc6-379775ccaaf6,cs2,1778248058,1778245331,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-9f83c4a5-1393-489f-93d3-c67c41ea2493,cs2,1778189427,1778184277,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-3932ab55-94a9-4448-bd4f-74b3def23a9c,cs2,1778182642,1778180854,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-895682ad-6dca-46f5-bc85-26609db55bf3,cs2,1778180470,1778178660,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-1b79b3d6-3332-4dc6-925a-ef8362550792,cs2,1778178096,1778176368,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-fe220406-4e7f-42e1-97a6-423e4d58211a,cs2,1778175967,1778173627,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-57af42f5-8317-4003-ba38-fd0884f2ea41,cs2,1778169400,1778167066,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-57867792-9d2c-4f3e-b255-1e7bc9969d2d,cs2,1778164936,1778163159,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-0089dbb6-dcc8-4e87-b068-6bc881bb8bf7,cs2,1778158919,1778157949,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-2fb40750-90bc-4ed8-a633-a381c8a0a2af,cs2,1778100765,1778098283,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-b08938f2-09db-49a8-b652-503576f6f8f9,cs2,1778097586,1778094915,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-a1cc19da-f57b-4cfc-9621-927370bf1017,cs2,1778084270,1778080917,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-a418c48e-ba68-43df-84f9-63d9f3f2ace0,cs2,1778080370,1778078366,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-04ae5deb-0195-425d-92f8-e0acc07b7151,cs2,1778074247,1778071480,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-08d181ca-6a92-4c2f-b5a9-b25c68f1f0c1,cs2,1778070935,1778068267,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-ebd4c8d7-029a-4e23-85d1-0fbd05f1f1a4,cs2,1778067984,1778065628,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-02e921b2-24e6-4620-9906-ad4ab4b3a377,cs2,1778019500,1778017682,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-6a9cec30-9207-4818-877d-e3f44abbefdc,cs2,1778009311,1778006589,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-585d87f0-052d-4188-bb8d-ec9b7402394f,cs2,1778006417,1778004112,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-36caaaba-d456-46dd-8fc0-4582b49d34ad,cs2,1778003619,1778001978,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-f81bc96d-35cb-4d7a-92bb-0bc2c3228aa7,cs2,1778000734,1777998180,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-60be48a8-f8d3-4221-a6f6-d606e721ce5f,cs2,1777995053,1777992732,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-78a3cbae-3f26-4bd3-b318-3acbe3284d57,cs2,1777992020,1777990561,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-c12cfc83-8bcb-4a67-ba51-87b17e6325eb,cs2,1777989944,1777986495,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-59403980-8f98-42b5-ad80-fe65aa679b53,cs2,1777985975,1777983456,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-6b4fff21-a93d-4eb4-b0c5-44c705350fc8,cs2,1777983174,1777981276,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-1148f459-9713-4b5d-8015-91f84a9b6466,cs2,1777942244,1777939933,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-16407b37-7870-4e23-bf4c-27a823e9dab9,cs2,1777939537,1777935980,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-8ac1a039-c8c8-4a63-b8bc-ce164702b68d,cs2,1777661512,1777659754,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-3020adee-a486-4b86-a136-ea18485866a9,cs2,1777658934,1777656305,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-11fac78d-454d-474b-a92c-9da6e4381f03,cs2,1777641487,1777639275,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-502eb96d-fda7-47d1-bed1-af035e788c64,cs2,1777575947,1777573607,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-531ad46e-2822-41c0-af52-da5654bc1801,cs2,1777573300,1777570738,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-0ea4a73b-fcca-4245-8800-987c1fd61428,cs2,1777570448,1777568439,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-1170eebb-51d4-4922-a132-4e65503154fb,cs2,1777563037,1777560731,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-42126ed1-bfd5-4186-8b00-c3e3cb38ffd1,cs2,1777559806,1777558252,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-c65f797b-1106-4eb3-b844-64e10efbc488,cs2,1777557792,1777555155,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-a5cb8a61-3646-4d68-9b64-4c98a3171c6f,cs2,1777554856,1777551651,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-a023c4ce-0b60-4d99-a268-e68a32c53031,cs2,1777501182,1777499053,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-eab986e1-afca-482d-8850-7962ca5f936f,cs2,1777473565,1777469085,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-95e7e473-1cd1-46ff-91b6-82dd25d48a8f,cs2,1777468673,1777466377,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-332f6350-6787-4ff0-a6dd-c8e608f8ead3,cs2,1777465924,1777464114,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-7133914d-0c01-427d-95ea-4a0937005013,cs2,1777461887,1777459856,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-a593ad8f-5006-4d77-921b-80baaef89f14,cs2,1777459618,1777457026,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-8cbc1200-0b50-41ae-a521-98c3c42a74dd,cs2,1777401560,1777399627,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-40e04efd-d30d-49cf-8894-0cedef23fea5,cs2,1777399324,1777396784,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-f32c249c-984d-46d4-b4a4-f8c22af79684,cs2,1777391477,1777389725,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-99ae8446-232a-4f4b-94f5-803c932d79fc,cs2,1777388881,1777386899,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-663ed1aa-af09-451e-a976-964d1d17940c,cs2,1777386648,1777384244,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-bf7310ee-e8fa-44b6-af4f-6ec036c4d316,cs2,1777383867,1777381831,Europe 5v5 Queue,,5v5,10,5
Jefao171,bf3b4d03-9d93-45ae-906f-4ea39ff3c16f,1-3a99c16a-2f64-4c20-afa4-8f471c5e66a2,cs2,1777381523,1777379255,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-9d2b0740-14be-4b9a-b5cf-82aafd0d2e31,cs2,1778523313,1778518040,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-c50f42d9-132a-4c90-85ba-9dd0a89dfaf4,cs2,1778517652,1778515790,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-58ce2721-3632-4d6d-8512-c1c156671f37,cs2,1778515436,1778512637,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-a3e56762-606a-452c-8550-5b69aded8f33,cs2,1778404727,1778402010,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-8552fe5a-bdfa-4d49-bf52-39810b462fc6,cs2,1778401785,1778400058,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-8e48d759-c756-4eef-a900-314e630af180,cs2,1778399473,1778397017,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-34f1e89e-1cb8-451f-9317-88d8a7398129,cs2,1778396509,1778394241,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-99329f73-b72b-4ce5-8eed-83952441701d,cs2,1778321798,1778319822,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-51b0d548-3c4e-40f4-8f07-6b28ad8a2dac,cs2,1778319166,1778317147,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-16afae99-f349-4991-926c-d17bd6f52522,cs2,1778316894,1778314579,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-7aad9377-37ef-4c5e-a9ed-9fb0963620b9,cs2,1778314192,1778312121,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-f0ffc579-8a0d-4780-8645-ac702401bc8b,cs2,1778311714,1778309148,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-4ad9deaa-b88e-4c2d-b9f3-9274e3c3f2f8,cs2,1777909645,1777905885,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-183a9ec4-5561-4219-b8f6-8c52ee386c69,cs2,1777899773,1777897370,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-29459261-cd00-4491-b0a4-6b1d76a994eb,cs2,1777895364,1777892451,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-19fae8a4-acdc-4512-ab78-404e028da385,cs2,1777822707,1777820546,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-4d23d832-bf1e-4cd9-a778-119eb32687c0,cs2,1777820204,1777817391,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-76c32e83-5ee2-4833-9458-f8b66692fdd0,cs2,1777816891,1777814648,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-5f622a96-8d46-4ece-aff4-fe8b5030ceb5,cs2,1777810444,1777808758,Europe 5v5 Queue,,5v5,10,5
leoobr,708beddb-899c-4553-9464-80f6734b9023,1-44ac0dbb-2ec2-4242-bfbf-ae92b054e217,cs2,1777808527,1777806549,Europe 5v5 Queue,,5v5,10,5
